BasePay,OvertimePay,OtherPay,Stated_TotalPay
16582.24,0.00,36058.85,52641.09
1514.19,9095.05,0.00,10609.24
17157.19,85630.87,0.00,102788.06
27959.66,0.00,127947.06,155906.72
24683.51,0.00,93168.85,117852.36
7062.49,0.00,52700.75,59763.24
80258.95,0.00,0.00,80258.95
79451.84,0.00,0.00,79451.84
25269.12,67616.91,0.00,92886.03
59887.13,0.00,0.00,59887.13
10338.10,55634.47,0.00,65972.57
22180.34,0.00,0.00,22180.34
167756.02,0.00,0.00,167756.02
95769.24,0.00,0.00,95769.24
3420.20,0.00,23011.08,26431.28
19189.79,75032.84,0.00,94222.63
97557.43,0.00,0.00,97557.43
35356.03,0.00,71069.94,106425.97
1317.34,0.00,8082.15,9399.49
2700.08,0.00,18081.33,20781.41
6513.08,27387.63,0.00,33900.71
62128.81,0.00,0.00,62128.81
3464.99,29911.92,0.00,33376.91
181710.40,0.00,0.00,181710.40
38458.58,0.00,90789.32,129247.90
76843.75,0.00,0.00,76843.75
15813.04,0.00,39077.06,54890.10
11329.54,93068.37,0.00,104397.91
6074.93,44036.75,0.00,50111.68
15548.02,0.00,42912.12,58460.14
2626.51,4361.69,0.00,6988.20
33699.80,0.00,53775.43,87475.23
34335.59,0.00,64048.41,98384.00
26452.04,0.00,45873.88,72325.92
81957.98,0.00,0.00,81957.98
143143.62,0.00,0.00,143143.62
14771.92,0.00,0.00,14771.92
67824.66,0.00,0.00,67824.66
21070.46,0.00,86595.98,107666.44
4442.29,0.00,7196.38,11638.67
16617.26,0.00,86881.48,103498.74
21839.71,0.00,36688.72,58528.43
21740.52,49794.01,0.00,71534.53
28883.56,0.00,68133.82,97017.38
4416.24,0.00,9485.42,13901.66
18383.84,75027.38,0.00,93411.22
13820.48,47261.05,0.00,61081.53
12420.54,0.00,34969.01,47389.55
77582.65,0.00,0.00,77582.65
19494.23,37366.85,0.00,56861.08
70790.17,0.00,0.00,70790.17
17993.22,46355.04,0.00,64348.26
1751.87,7979.31,0.00,9731.18
28086.07,0.00,95662.84,123748.91
30393.61,0.00,0.00,30393.61
20581.94,32917.76,0.00,53499.70
12325.48,0.00,0.00,12325.48
133515.10,0.00,0.00,133515.10
38333.17,0.00,0.00,38333.17
9348.61,78133.58,0.00,87482.19
38836.94,0.00,0.00,38836.94
91563.60,0.00,0.00,91563.60
103.95,0.00,172.95,276.90
68395.69,103518.25,0.00,171913.94
22044.76,41931.21,0.00,63975.97
58031.02,0.00,0.00,58031.02
8562.78,63120.24,0.00,71683.02
99096.10,0.00,0.00,99096.10
24680.52,0.00,64825.21,89505.73
12782.40,49317.69,0.00,62100.09
43169.30,0.00,0.00,43169.30
40243.71,82242.04,0.00,122485.75
20916.29,0.00,58379.53,79295.82
27759.45,101210.01,0.00,128969.46
10408.79,0.00,79827.57,90236.36
39829.66,0.00,100465.84,140295.50
4671.62,11651.27,0.00,16322.89
58915.19,0.00,100280.17,159195.36
27041.76,0.00,0.00,27041.76
1910.44,9904.38,0.00,11814.82
743.90,0.00,0.00,743.90
72826.61,0.00,0.00,72826.61
14867.89,114616.92,0.00,129484.81
192058.28,0.00,0.00,192058.28
10273.00,15476.54,0.00,25749.54
25689.32,0.00,146165.62,171854.94
39032.01,0.00,74207.29,113239.30
10445.80,0.00,77983.50,88429.30
17945.05,0.00,59279.40,77224.45
92.47,0.00,554.13,646.60
10150.69,36080.81,0.00,46231.50
11386.04,48007.72,0.00,59393.76
6539.52,0.00,44073.63,50613.15
67829.44,0.00,0.00,67829.44
10308.97,21850.61,0.00,32159.58
18650.02,57558.19,0.00,76208.21
14509.87,94433.01,0.00,108942.88
20623.33,0.00,98715.07,119338.40
2779.00,0.00,0.00,2779.00
35275.11,0.00,59240.89,94516.00
30040.66,60408.78,0.00,90449.44
87393.44,0.00,0.00,87393.44
24904.83,0.00,93943.99,118848.82
187172.55,0.00,0.00,187172.55
12325.33,23310.90,0.00,35636.23
32950.27,70687.96,0.00,103638.23
18715.52,0.00,40387.89,59103.41
115485.11,0.00,0.00,115485.11
26140.57,0.00,51584.29,77724.86
2819.53,11884.22,0.00,14703.75
77898.19,0.00,0.00,77898.19
13237.00,0.00,0.00,13237.00
61720.20,0.00,0.00,61720.20
1024.08,2240.51,0.00,3264.59
117162.50,0.00,0.00,117162.50
14784.90,0.00,87651.12,102436.02
54049.00,0.00,0.00,54049.00
2467.73,21980.27,0.00,24448.00
88423.75,0.00,0.00,88423.75
4466.78,0.00,0.00,4466.78
35452.01,0.00,0.00,35452.01
95413.61,0.00,0.00,95413.61
48891.67,0.00,122675.14,171566.81
8410.11,0.00,54473.90,62884.01
17293.78,51900.83,0.00,69194.61
17245.70,67989.30,0.00,85235.00
6252.44,0.00,47558.41,53810.85
19815.59,0.00,68192.93,88008.52
62482.85,0.00,0.00,62482.85
8614.80,0.00,0.00,8614.80
1448.74,12519.26,0.00,13968.00
60111.44,0.00,0.00,60111.44
31548.65,0.00,64240.80,95789.45
8234.81,0.00,69518.42,77753.23
21093.14,0.00,39562.70,60655.84
21396.50,148551.70,0.00,169948.20
76003.81,0.00,0.00,76003.81
9021.63,38168.00,0.00,47189.63
9268.72,66149.28,0.00,75418.00
13971.37,0.00,66691.43,80662.80
229246.60,0.00,0.00,229246.60
1589.59,3548.41,0.00,5138.00
22865.00,0.00,0.00,22865.00
122453.94,0.00,0.00,122453.94
22115.57,40880.54,0.00,62996.11
6328.41,55859.46,0.00,62187.87
60264.40,0.00,0.00,60264.40
6558.21,0.00,29998.49,36556.70
15219.36,91386.00,0.00,106605.36
933.90,3329.46,0.00,4263.36
3729.11,5677.92,0.00,9407.03
20198.37,130439.00,0.00,150637.37
19472.02,82746.99,0.00,102219.01
14461.67,90417.82,0.00,104879.49
7361.07,0.00,16396.43,23757.50
80405.01,0.00,0.00,80405.01
612.05,0.00,1668.80,2280.85
3356.43,20402.14,0.00,23758.57
10605.42,0.00,65143.04,75748.46
4247.44,21708.89,0.00,25956.33
19673.84,0.00,50305.43,69979.27
24449.28,0.00,0.00,24449.28
9200.91,0.00,47522.93,56723.84
113828.49,0.00,0.00,113828.49
23500.39,0.00,68019.90,91520.29
12975.59,0.00,0.00,12975.59
52336.55,87357.48,0.00,139694.03
30430.05,75184.65,0.00,105614.70
62745.00,0.00,0.00,62745.00
25831.76,105239.25,0.00,131071.01
44614.13,0.00,0.00,44614.13
20479.82,87992.32,0.00,108472.14
54098.02,0.00,0.00,54098.02
104486.00,0.00,0.00,104486.00
156834.17,0.00,0.00,156834.17
26007.98,79952.61,0.00,105960.59
7491.36,47935.81,0.00,55427.17
4938.97,15544.41,0.00,20483.38
28452.55,150735.93,0.00,179188.48
12786.75,89678.77,0.00,102465.52
5027.10,0.00,0.00,5027.10
87505.56,0.00,0.00,87505.56
27031.48,51492.52,0.00,78524.00
10871.41,0.00,0.00,10871.41
2646.22,0.00,4793.88,7440.10
13505.00,81479.00,0.00,94984.00
31075.61,88268.57,0.00,119344.18
57477.97,98493.08,0.00,155971.05
55249.41,83939.70,0.00,139189.11
1205.67,0.00,4756.29,5961.96
70186.01,0.00,0.00,70186.01
7300.94,32255.77,0.00,39556.71
11658.58,18159.03,0.00,29817.61
118111.41,0.00,0.00,118111.41
26672.64,0.00,0.00,26672.64
15528.14,100553.02,0.00,116081.16
12575.59,0.00,59750.83,72326.42
7735.38,32398.55,0.00,40133.93
14966.77,0.00,87053.33,102020.10
9959.81,0.00,0.00,9959.81
970.25,7464.93,0.00,8435.18
16067.15,129291.87,0.00,145359.02
6758.04,34533.10,0.00,41291.14
18685.56,0.00,36838.20,55523.76
15874.24,114408.92,0.00,130283.16
46119.91,114648.55,0.00,160768.46
18007.10,50100.70,0.00,68107.80
22624.06,0.00,36780.40,59404.46
23876.81,0.00,102294.80,126171.61
1745.52,0.00,2996.43,4741.95
19836.42,0.00,0.00,19836.42
5274.46,38828.85,0.00,44103.31
28835.68,0.00,66567.48,95403.16
16096.20,48775.82,0.00,64872.02
5532.00,0.00,0.00,5532.00
49291.54,0.00,0.00,49291.54
10358.52,0.00,54173.76,64532.28
29160.33,0.00,76696.98,105857.31
126017.25,0.00,0.00,126017.25
79696.00,0.00,0.00,79696.00
10023.06,0.00,15231.94,25255.00
8484.98,17932.23,0.00,26417.21
3815.81,10089.69,0.00,13905.50
13945.49,0.00,70562.50,84507.99
143844.45,0.00,0.00,143844.45
224.38,869.13,0.00,1093.51
977.79,3967.80,0.00,4945.59
29359.25,0.00,45187.75,74547.00
8406.85,0.00,0.00,8406.85
508.04,0.00,3962.16,4470.20
74529.12,0.00,0.00,74529.12
75782.32,0.00,0.00,75782.32
23757.50,0.00,0.00,23757.50
2188.51,0.00,3663.49,5852.00
15500.63,0.00,0.00,15500.63
26412.03,74417.19,0.00,100829.22
22074.73,0.00,38277.29,60352.02
19282.45,38963.20,0.00,58245.65
35688.50,0.00,75069.19,110757.69
31991.17,48220.66,0.00,80211.83
28075.59,108029.56,0.00,136105.15
4507.28,14449.89,0.00,18957.17
113310.63,0.00,0.00,113310.63
123784.46,0.00,0.00,123784.46
26952.80,0.00,80484.50,107437.30
92827.48,0.00,0.00,92827.48
11626.46,32127.14,0.00,43753.60
18826.38,0.00,110258.10,129084.48
23043.40,0.00,51703.81,74747.21
29481.85,55721.21,0.00,85203.06
15654.60,89589.89,0.00,105244.49
9035.65,0.00,51523.30,60558.95
6312.60,0.00,0.00,6312.60
71255.18,0.00,0.00,71255.18
54868.21,0.00,0.00,54868.21
12163.34,0.00,57881.75,70045.09
47580.74,83421.79,0.00,131002.53
33228.58,0.00,53731.13,86959.71
31678.24,104136.87,0.00,135815.11
126614.41,0.00,0.00,126614.41
133742.80,0.00,0.00,133742.80
16500.66,0.00,31884.73,48385.39
580.67,0.00,2383.81,2964.48
31302.99,168443.94,0.00,199746.93
2632.33,0.00,4774.17,7406.50
2492.01,6934.88,0.00,9426.89
22780.51,0.00,76990.02,99770.53
25626.31,0.00,70040.30,95666.61
15625.97,114441.49,0.00,130067.46
5995.57,0.00,44900.63,50896.20
2408.61,13915.74,0.00,16324.35
7482.56,0.00,0.00,7482.56
31546.68,51432.94,0.00,82979.62
21231.34,0.00,163551.19,184782.53
11693.08,0.00,56737.26,68430.34
31925.97,0.00,132563.62,164489.59
19553.29,50275.95,0.00,69829.24
15739.81,139210.99,0.00,154950.80
52783.85,0.00,0.00,52783.85
46507.71,78739.59,0.00,125247.30
15706.67,109675.53,0.00,125382.20
24984.86,0.00,0.00,24984.86
480.85,0.00,3552.23,4033.08
78365.51,0.00,0.00,78365.51
32229.91,0.00,111030.09,143260.00
5955.72,24699.71,0.00,30655.43
83971.82,0.00,0.00,83971.82
69759.18,0.00,0.00,69759.18
24971.93,0.00,52107.28,77079.21
7500.49,12502.64,0.00,20003.13
19863.74,44453.26,0.00,64317.00
60465.25,0.00,0.00,60465.25
2060.06,11519.71,0.00,13579.77
29249.95,68440.47,0.00,97690.42
14330.60,0.00,64562.53,78893.13
58425.95,0.00,88521.61,146947.56
3865.79,24091.65,0.00,27957.44
12173.29,61801.70,0.00,73974.99
25948.47,88368.58,0.00,114317.05
109470.62,0.00,0.00,109470.62
778.41,2500.04,0.00,3278.45
15063.70,86564.71,0.00,101628.41
90962.81,0.00,0.00,90962.81
32188.51,0.00,55000.00,87188.51
75727.54,0.00,0.00,75727.54
118261.03,0.00,0.00,118261.03
14748.26,0.00,37416.65,52164.91
127677.47,0.00,0.00,127677.47
5471.58,41966.96,0.00,47438.54
32719.47,0.00,76175.52,108894.99
140051.64,0.00,0.00,140051.64
169632.26,0.00,0.00,169632.26
79742.53,0.00,0.00,79742.53
7542.35,0.00,53278.15,60820.50
4946.05,0.00,11571.73,16517.78
95024.50,0.00,0.00,95024.50
26790.73,0.00,140066.47,166857.20
8831.67,62458.22,0.00,71289.89
142057.79,0.00,0.00,142057.79
135768.58,0.00,0.00,135768.58
43038.24,69392.79,0.00,112431.03
7417.88,0.00,19688.03,27105.91
312616.60,0.00,0.00,312616.60
5147.49,8321.31,0.00,13468.80
31307.95,67100.05,0.00,98408.00
16758.04,0.00,119676.96,136435.00
41298.48,0.00,0.00,41298.48
9456.93,0.00,40161.88,49618.81
12070.68,40197.42,0.00,52268.10
12669.86,39032.15,0.00,51702.01
176.88,665.06,0.00,841.94
4102.67,0.00,24768.64,28871.31
26258.07,149061.78,0.00,175319.85
8560.77,0.00,67614.75,76175.52
59286.44,0.00,0.00,59286.44
146.80,273.20,0.00,420.00
2161.90,3605.21,0.00,5767.11
8973.79,45444.14,0.00,54417.93
5638.99,0.00,47653.01,53292.00
27116.44,0.00,44376.25,71492.69
134278.02,0.00,0.00,134278.02
17429.51,0.00,41470.67,58900.18
175225.06,0.00,0.00,175225.06
10773.73,0.00,0.00,10773.73
18325.55,39014.70,0.00,57340.25
119031.66,0.00,0.00,119031.66
36002.29,66413.03,0.00,102415.32
35231.21,0.00,72761.92,107993.13
19336.38,0.00,32756.12,52092.50
54185.51,0.00,0.00,54185.51
6341.73,0.00,31414.30,37756.03
12928.09,0.00,99778.15,112706.24
6524.92,0.00,10560.08,17085.00
3193.04,0.00,0.00,3193.04
900.12,0.00,4257.96,5158.08
25310.97,0.00,89774.71,115085.68
6102.25,15942.33,0.00,22044.58
35279.30,83140.88,0.00,118420.18
9604.60,40603.22,0.00,50207.82
32258.86,51920.68,0.00,84179.54
32291.14,52606.87,0.00,84898.01
72658.95,0.00,0.00,72658.95
12595.68,55555.33,0.00,68151.01
11938.94,53516.47,0.00,65455.41
7538.14,0.00,0.00,7538.14
6755.05,0.00,0.00,6755.05
42236.32,0.00,78474.00,120710.32
16362.19,0.00,41231.32,57593.51
10605.73,0.00,0.00,10605.73
5236.23,26633.81,0.00,31870.04
1090.81,1742.21,0.00,2833.02
116119.31,0.00,0.00,116119.31
18832.79,0.00,50345.73,69178.52
3813.53,0.00,11510.32,15323.85
5403.71,22131.82,0.00,27535.53
155954.38,0.00,0.00,155954.38
15492.22,0.00,57641.79,73134.01
111818.54,0.00,0.00,111818.54
46513.75,81163.84,0.00,127677.59
15639.99,0.00,48014.23,63654.22
9546.21,0.00,57244.29,66790.50
22284.84,0.00,98499.88,120784.72
17750.73,38586.62,0.00,56337.35
18506.74,37925.96,0.00,56432.70
3923.22,0.00,0.00,3923.22
6.47,0.00,24.61,31.08
14948.43,39019.17,0.00,53967.60
2962.90,5518.01,0.00,8480.91
33997.21,0.00,51274.34,85271.55
177713.94,0.00,0.00,177713.94
12748.21,0.00,83128.79,95877.00
8289.69,48214.23,0.00,56503.92
14621.37,91598.39,0.00,106219.76
18285.80,0.00,0.00,18285.80
2589.47,7880.41,0.00,10469.88
123288.21,0.00,0.00,123288.21
66631.95,0.00,127752.15,194384.10
56738.40,0.00,0.00,56738.40
10265.95,0.00,0.00,10265.95
49459.67,146901.25,0.00,196360.92
27874.57,74467.74,0.00,102342.31
11535.09,0.00,0.00,11535.09
16856.35,0.00,0.00,16856.35
21294.47,83888.79,0.00,105183.26
7563.14,0.00,65967.96,73531.10
5457.44,0.00,10703.02,16160.46
14674.95,0.00,66446.09,81121.04
29099.58,0.00,0.00,29099.58
11940.00,0.00,0.00,11940.00
25144.13,70916.89,0.00,96061.02
8340.50,41459.50,0.00,49800.00
6108.31,0.00,11213.52,17321.83
56830.58,156007.15,0.00,212837.73
18519.44,43352.30,0.00,61871.74
134264.51,0.00,0.00,134264.51
34951.85,95732.67,0.00,130684.52
13285.76,92952.59,0.00,106238.35
5122.81,0.00,16617.57,21740.38
3679.81,0.00,11929.50,15609.31
36431.60,0.00,59573.40,96005.00
68858.17,0.00,0.00,68858.17
13376.03,39221.16,0.00,52597.19
2798.67,0.00,11414.44,14213.11
17575.19,39617.89,0.00,57193.08
22977.11,0.00,0.00,22977.11
83185.34,0.00,0.00,83185.34
8157.03,61809.76,0.00,69966.79
49944.50,0.00,0.00,49944.50
64532.69,0.00,0.00,64532.69
8852.55,0.00,48591.49,57444.04
22896.53,0.00,193555.52,216452.05
4375.66,0.00,10522.57,14898.23
132872.92,0.00,0.00,132872.92
1875.12,0.00,5820.63,7695.75
13043.77,0.00,48457.35,61501.12
8065.76,21097.54,0.00,29163.30
62483.50,0.00,0.00,62483.50
56228.10,0.00,0.00,56228.10
19814.66,0.00,39875.60,59690.26
3058.14,6912.26,0.00,9970.40
83749.44,0.00,0.00,83749.44
133231.40,0.00,0.00,133231.40
22172.46,85163.00,0.00,107335.46
1342.62,0.00,0.00,1342.62
42619.71,0.00,79059.84,121679.55
42374.09,0.00,86614.46,128988.55
15775.97,68247.96,0.00,84023.93
3791.18,6612.24,0.00,10403.42
28105.65,0.00,45793.36,73899.01
21439.80,59527.45,0.00,80967.25
82372.41,0.00,0.00,82372.41
13643.36,0.00,44601.30,58244.66
26759.28,0.00,60287.65,87046.93
2909.77,5571.38,0.00,8481.15
483.38,0.00,2246.83,2730.21
3586.71,0.00,20657.29,24244.00
5539.47,43709.41,0.00,49248.88
20361.45,0.00,52794.43,73155.88
41674.58,70676.72,0.00,112351.30
142219.73,0.00,0.00,142219.73
12185.33,0.00,56416.69,68602.02
2063.19,0.00,0.00,2063.19
137726.22,0.00,0.00,137726.22
6003.46,0.00,50324.98,56328.44
86028.99,0.00,0.00,86028.99
2716.73,0.00,5898.07,8614.80
102552.63,0.00,0.00,102552.63
121602.86,0.00,0.00,121602.86
10423.87,0.00,22263.85,32687.72
31816.07,0.00,58691.88,90507.95
69802.36,0.00,109161.09,178963.45
18981.17,112036.60,0.00,131017.77
116066.37,0.00,0.00,116066.37
68396.11,0.00,0.00,68396.11
16869.53,60182.18,0.00,77051.71
47667.22,74245.56,0.00,121912.78
61374.76,116227.22,0.00,177601.98
26798.13,0.00,45839.74,72637.87
6263.79,0.00,11669.88,17933.67
118054.28,0.00,0.00,118054.28
1506.18,0.00,2667.29,4173.47
18718.19,44556.92,0.00,63275.11
4987.66,0.00,0.00,4987.66
9130.97,0.00,38543.72,47674.69
43438.21,0.00,91825.00,135263.21
143.69,0.00,356.31,500.00
5947.07,0.00,10417.58,16364.65
216325.63,0.00,0.00,216325.63
69755.47,0.00,0.00,69755.47
67119.80,112659.82,0.00,179779.62
6256.59,15798.55,0.00,22055.14
35181.31,0.00,99884.82,135066.13
72624.02,0.00,0.00,72624.02
4000.79,0.00,0.00,4000.79
11475.57,0.00,52099.97,63575.54
25352.98,47754.05,0.00,73107.03
98162.99,0.00,0.00,98162.99
109997.32,0.00,0.00,109997.32
61226.90,146030.29,0.00,207257.19
203860.34,0.00,0.00,203860.34
7600.09,0.00,25516.41,33116.50
17344.74,0.00,78733.61,96078.35
14037.82,0.00,67277.19,81315.01
10151.42,0.00,57494.95,67646.37
9101.40,0.00,0.00,9101.40
15789.47,102902.56,0.00,118692.03
4718.02,0.00,15484.19,20202.21
22965.56,37090.91,0.00,60056.47
19024.65,61878.89,0.00,80903.54
70.00,0.00,0.00,70.00
57216.10,0.00,0.00,57216.10
125127.01,0.00,0.00,125127.01
39212.99,65273.12,0.00,104486.11
14440.81,0.00,56546.13,70986.94
90185.07,0.00,0.00,90185.07
9854.91,0.00,19657.39,29512.30
4464.85,0.00,12371.69,16836.54
16814.54,0.00,56447.54,73262.08
65854.03,0.00,0.00,65854.03
9623.48,63715.32,0.00,73338.80
6046.34,0.00,0.00,6046.34
142395.31,0.00,0.00,142395.31
29438.45,0.00,45378.63,74817.08
21082.89,0.00,44444.95,65527.84
53027.86,92043.94,0.00,145071.80
84581.08,0.00,0.00,84581.08
5081.99,22044.11,0.00,27126.10
30074.61,0.00,92917.39,122992.00
24386.47,59421.43,0.00,83807.90
24949.10,46345.48,0.00,71294.58
29535.22,0.00,155951.47,185486.69
93627.66,0.00,0.00,93627.66
35248.97,0.00,0.00,35248.97
8025.58,0.00,35277.56,43303.14
97134.09,0.00,0.00,97134.09
31203.62,0.00,54692.43,85896.05
182064.97,0.00,0.00,182064.97
28673.55,0.00,82464.87,111138.42
32264.26,167651.84,0.00,199916.10
62099.80,0.00,101852.95,163952.75
91405.07,0.00,0.00,91405.07
7904.83,30517.61,0.00,38422.44
12624.53,47909.14,0.00,60533.67
5220.30,0.00,0.00,5220.30
57475.95,0.00,0.00,57475.95
12166.97,0.00,0.00,12166.97
20428.31,57928.69,0.00,78357.00
30377.83,0.00,97408.91,127786.74
126449.04,0.00,0.00,126449.04
9636.87,78545.67,0.00,88182.54
17908.66,123720.72,0.00,141629.38
128966.58,0.00,0.00,128966.58
19764.51,47378.86,0.00,67143.37
21550.81,0.00,56217.91,77768.72
18313.12,0.00,28831.43,47144.55
158934.08,0.00,0.00,158934.08
105710.43,0.00,0.00,105710.43
74276.91,0.00,0.00,74276.91
58964.51,0.00,134477.42,193441.93
48862.40,0.00,0.00,48862.40
9860.20,0.00,20447.07,30307.27
8309.00,0.00,0.00,8309.00
23.85,0.00,204.25,228.10
17331.66,0.00,98333.84,115665.50
154.88,0.00,0.00,154.88
123876.84,0.00,0.00,123876.84
30933.86,70267.96,0.00,101201.82
18307.15,42044.88,0.00,60352.03
21009.18,83476.89,0.00,104486.07
78698.68,0.00,231462.34,310161.02
62061.60,0.00,0.00,62061.60
8301.70,0.00,66844.40,75146.10
1773.49,2714.81,0.00,4488.30
56970.93,0.00,0.00,56970.93
87131.16,0.00,0.00,87131.16
9032.38,0.00,41073.29,50105.67
167316.77,0.00,0.00,167316.77
15009.30,0.00,0.00,15009.30
12492.05,0.00,44941.21,57433.26
76244.62,0.00,0.00,76244.62
132587.01,0.00,0.00,132587.01
17568.88,61559.18,0.00,79128.06
21606.08,0.00,125883.99,147490.07
57861.00,0.00,0.00,57861.00
18022.67,0.00,99361.13,117383.80
23445.40,46168.70,0.00,69614.10
17108.04,0.00,93913.04,111021.08
16145.02,0.00,44899.69,61044.71
67805.19,136310.50,0.00,204115.69
130036.34,0.00,0.00,130036.34
4181.23,34606.47,0.00,38787.70
25513.89,79519.67,0.00,105033.56
22820.47,0.00,79890.13,102710.60
5941.85,45469.15,0.00,51411.00
5854.27,0.00,24804.39,30658.66
4057.30,0.00,9044.35,13101.65
40416.74,0.00,78353.51,118770.25
9469.95,0.00,65559.48,75029.43
73124.71,0.00,0.00,73124.71
26778.74,66591.78,0.00,93370.52
31505.45,0.00,99928.43,131433.88
211590.73,0.00,0.00,211590.73
15586.41,0.00,48022.85,63609.26
45373.56,129428.56,0.00,174802.12
11582.19,0.00,46351.75,57933.94
7201.56,0.00,0.00,7201.56
28397.01,65399.05,0.00,93796.06
62033.04,0.00,0.00,62033.04
14457.97,25632.59,0.00,40090.56
6136.53,10569.48,0.00,16706.01
13219.38,55781.56,0.00,69000.94
17558.38,0.00,129782.08,147340.46
25419.40,45798.13,0.00,71217.53
209575.71,0.00,0.00,209575.71
34498.87,0.00,60259.15,94758.02
462.37,0.00,990.19,1452.56
115790.81,0.00,0.00,115790.81
59587.64,0.00,148284.29,207871.93
186512.80,0.00,0.00,186512.80
25084.52,137637.70,0.00,162722.22
3661.76,0.00,0.00,3661.76
19692.68,0.00,88233.33,107926.01
38846.40,0.00,0.00,38846.40
9061.31,23984.79,0.00,33046.10
14850.70,45489.36,0.00,60340.06
61973.61,0.00,0.00,61973.61
1119.01,0.00,8743.78,9862.79
257.51,0.00,918.35,1175.86
17176.27,0.00,42068.51,59244.78
15407.41,47467.06,0.00,62874.47
14527.99,0.00,90575.51,105103.50
1606.17,3074.48,0.00,4680.65
5983.21,0.00,0.00,5983.21
5369.93,0.00,14656.53,20026.46
19700.83,0.00,54921.90,74622.73
153820.37,0.00,0.00,153820.37
55225.50,0.00,0.00,55225.50
28963.25,0.00,49763.07,78726.32
20508.86,124994.81,0.00,145503.67
20648.83,0.00,0.00,20648.83
95643.76,0.00,0.00,95643.76
15053.43,45058.66,0.00,60112.09
34847.04,0.00,69042.99,103890.03
23772.37,71282.78,0.00,95055.15
32143.85,0.00,52958.48,85102.33
102448.98,0.00,0.00,102448.98
125262.04,0.00,0.00,125262.04
34340.62,68688.54,0.00,103029.16
44128.03,0.00,69174.83,113302.86
25083.79,40644.64,0.00,65728.43
103494.70,0.00,0.00,103494.70
138801.83,0.00,0.00,138801.83
8061.99,0.00,0.00,8061.99
26079.91,75837.61,0.00,101917.52
16475.74,0.00,85087.84,101563.58
73829.51,0.00,0.00,73829.51
21492.76,0.00,46061.76,67554.52
28863.03,0.00,131211.12,160074.15
82430.01,0.00,0.00,82430.01
176878.49,0.00,0.00,176878.49
33365.44,0.00,72575.97,105941.41
6088.19,0.00,28041.64,34129.83
78781.13,0.00,0.00,78781.13
13610.09,74979.81,0.00,88589.90
6914.13,11047.67,0.00,17961.80
720.23,0.00,3550.02,4270.25
7938.56,0.00,42229.30,50167.86
63396.00,0.00,0.00,63396.00
109634.04,0.00,0.00,109634.04
537.89,3529.36,0.00,4067.25
74614.02,0.00,0.00,74614.02
4643.10,0.00,8946.90,13590.00
8738.27,0.00,50959.27,59697.54
58768.28,0.00,0.00,58768.28
29513.08,60281.13,0.00,89794.21
8467.69,0.00,29445.69,37913.38
180093.59,0.00,0.00,180093.59
3150.19,5812.28,0.00,8962.47
8752.11,39780.70,0.00,48532.81
35901.20,0.00,75580.82,111482.02
34111.25,0.00,62787.27,96898.52
12625.38,0.00,36237.02,48862.40
25092.77,47398.45,0.00,72491.22
13808.53,0.00,0.00,13808.53
307.10,0.00,0.00,307.10
24653.82,0.00,37920.99,62574.81
13789.71,42210.28,0.00,55999.99
18462.40,0.00,90347.63,108810.03
115720.94,0.00,0.00,115720.94
10839.48,45113.92,0.00,55953.40
27536.45,0.00,59151.46,86687.91
34641.25,73695.76,0.00,108337.01
1442.17,0.00,5399.10,6841.27
14206.77,0.00,70298.59,84505.36
12609.52,79242.12,0.00,91851.64
27181.31,0.00,63787.35,90968.66
56171.41,138454.14,0.00,194625.55
88484.44,0.00,0.00,88484.44
109533.16,0.00,0.00,109533.16
31126.33,59058.67,0.00,90185.00
36.25,241.39,0.00,277.64
7269.29,22553.06,0.00,29822.35
82899.57,0.00,0.00,82899.57
24382.99,0.00,0.00,24382.99
43047.74,0.00,0.00,43047.74
17041.59,0.00,51593.14,68634.73
14323.57,50842.93,0.00,65166.50
12238.72,54710.76,0.00,66949.48
11822.98,57777.34,0.00,69600.32
60156.74,0.00,0.00,60156.74
9765.78,59252.23,0.00,69018.01
55303.64,0.00,0.00,55303.64
27878.25,47136.38,0.00,75014.63
11793.92,91484.24,0.00,103278.16
52357.67,0.00,91748.71,144106.38
36716.82,0.00,0.00,36716.82
847.14,2001.36,0.00,2848.50
100947.19,0.00,0.00,100947.19
22121.60,0.00,44946.97,67068.57
27089.39,60791.45,0.00,87880.84
48633.86,0.00,85988.08,134621.94
